32
541.3095 -452.129 23.7996712 0
540.6915 -456.855 23.7996712 2
540.1405 -461.449 23.7996712 0
539.7835 -464.421 23.7996712 0
539.386536 -467.703 23.7996712 0
539.1405 -469.941 23.7996712 0
538.906555 -471.837 23.7996712 0
538.4965 -475.594 23.7996712 0
538.206543 -477.613 23.7996712 0
537.875549 -480.045 23.7996712 0
537.5855 -482.476 23.7996712 0
537.3485 -484.384 23.7996712 0
537.11554 -486.369 23.7996712 0
536.8245 -489.195 23.7996712 0
536.472534 -491.671 23.7996712 0
536.0875 -494.63 23.7996712 0
535.716553 -497.78 23.7996712 0
535.3975 -500.268 23.7996712 0
535.1195 -502.461 23.7996712 0
534.8325 -504.674 23.7996712 0
534.381531 -508.144 23.7996712 0
534.1145 -510.704 23.7996712 0
533.7905 -513.245 23.7996712 0
533.4755 -515.927 23.7996712 0
533.1685 -518.551 23.7996712 0
532.8765 -521.267 23.7997074 0
532.5665 -523.688 23.7997074 0
532.3175 -525.773 23.7997074 0
532.0275 -527.71 23.7997074 2
531.7775 -529.383 23.7997074 0
531.5335 -531.206 23.7997074 0
531.1655 -534.241 23.7997074 0
