97
1122.84949 -3253.711 4.82710028 0
907.5777 -3253.711 4.8941803 0
885.6404 -3253.711 4.89805555 0
867.226135 -3253.711 4.896571 0
857.2628 -3253.48779 4.891828 0
845.9859 -3253.48779 4.91852236 0
833.9159 -3253.48779 4.896338 0
829.2812 -3253.38867 4.89129734 0
823.9525 -3253.43823 4.872233 0
811.5355 -3253.26465 4.90357637 0
802.439636 -3253.06641 4.92788 0
797.5819 -3252.84326 4.946637 0
790.989258 -3252.22363 4.975676 0
785.8093 -3251.629 4.911789 0
779.638 -3250.63745 4.936334 0
774.8546 -3249.646 4.88512468 0
768.7576 -3247.98535 4.91398859 0
763.4042 -3246.077 4.94470453 0
758.546448 -3243.82153 4.969774 0
753.341736 -3240.92188 4.99230433 0
748.335266 -3237.89819 5.008929 0
743.2049 -3234.30444 5.01849461 0
738.4215 -3230.61157 5.02086353 0
733.836365 -3226.79468 5.02092171 0
728.780334 -3222.03613 5.02108145 0
724.4183 -3217.64917 5.021451 0
721.2706 -3213.981 5.028686 0
702.89624 -3185.24829 5.059541 0
700.4403 -3178.35376 5.02793 0
696.812744 -3165.19556 5.023291 0
695.010254 -3155.327 5.023986 0
693.7935 -3146.60718 5.042005 0
692.6895 -3134.07983 5.04224825 0
692.2389 -3124.0083 5.023548 0
692.058655 -3112.94531 5.01693 0
691.9911 -3097.17334 5.01590967 0
692.058655 -3086.471 5.01487827 0
692.058655 -3078.26953 5.013982 0
691.7432 -3071.285 5.013343 0
690.819458 -3061.93433 5.01211071 0
689.4676 -3053.057 5.011033 0
687.056763 -3040.86743 5.009334 0
684.758545 -3027.664 5.007344 0
683.6545 -3019.55273 5.006268 0
683.3616 -3009.88672 5.0050745 0
683.3165 -2999.973 4.99687147 0
683.388 -2991.05957 4.98805475 0
683.5007 -2984.41284 4.98125267 0
683.635864 -2972.80933 4.96929646 0
683.771057 -2960.73242 4.957522 0
683.9288 -2951.94531 4.95006561 0
684.131531 -2932.41064 4.937478 0
684.2217 -2912.98853 4.93724871 0
684.469543 -2893.45386 4.91842556 0
684.897644 -2872.973 4.910134 0
685.2807 -2854.67749 4.903239 0
685.5736 -2834.2417 4.89569139 0
685.483459 -2813.06226 4.96820736 0
685.753845 -2808.33057 4.9489255 0
686.700134 -2800.51221 4.99113846 0
687.2634 -2796.97485 5.19434452 0
690.8684 -2778.31885 5.20645666 0
693.144043 -2763.49316 5.08006334 0
693.0765 -2747.158 6.930493 0
692.9638 -2736.74854 7.5105443 0
692.8286 -2725.09985 8.159754 0
692.6033 -2714.803 8.259754 0
692.6432 -2691.37256 9.118162 0
692.3638 -2676.6438 9.8091 0
691.5654 -2666.70483 10.125824 0
690.8845 -2661.39966 10.3096962 0
689.028 -2654.95874 10.552247 0
685.5679 -2645.98926 10.9341869 0
680.6501 -2636.2168 11.4195776 0
678.052246 -2631.80835 11.6727257 0
673.008545 -2626.11719 12.087512 0
671.427246 -2624.72559 12.3511209 0
668.2866 -2622.4353 12.3511209 0
665.655 -2621.18262 12.606595 0
662.8554 -2620.29956 12.7110929 0
653.8528 -2618.51465 12.95252 0
648.7436 -2617.79126 13.0096483 0
642.6187 -2617.037 13.0694094 0
636.3861 -2616.5293 13.1150684 0
627.552734 -2615.94458 13.21321 0
617.580566 -2615.63672 13.21321 0
610.1322 -2615.483 13.21321 0
602.376038 -2615.20581 13.21321 0
594.250549 -2614.86719 13.21321 0
587.0484 -2614.92871 13.4185991 0
576.6496 -2615.40723 13.1280508 0
571.269 -2616.02 13.0509 0
564.91 -2616.65 12.8886 0
555.873 -2617.36 12.5253 0
550.171 -2617.54 12.323 0
543.496 -2617.64 11.9692 0
540.491 -2617.63 11.9152 0
