15
-127.931557 6110.057 30.0800266 0
-123.750931 6114.314 30.1182423 0
-119.252106 6118.986 30.0747375 0
-115.137825 6123.25049 30.07312 0
-112.190651 6126.296 29.9878139 0
-110.061249 6129.832 29.9878139 0
-109.468636 6131.27832 29.9878139 0
-108.986511 6132.865 29.9878139 0
-107.459778 6138.59033 29.9878139 0
-106.987694 6140.05664 29.9878139 0
-105.350471 6143.753 29.9878139 0
-104.356087 6145.641 29.9878139 0
-102.124481 6148.352 30.110714 0
-97.80344 6152.48828 30.0880833 0
-84.6693039 6164.72461 29.9814243 0
